business_id,num_reviews,num_relationship_words,aunt,bff,boo,boss,boyfriend,brother,child,classmate,client,cousin,coworker,date,daughter,father,fiancee,friend,girlfriend,grandchild,grandfather,grandmother,grandparents,housemate,husband,mother,neighbor,nephew,niece,parent,partner,professor,relationship,siblings,sister,son,spouse,teacher,uncle,wife
bJ45Stdd9UuLHMGqBxVzPg,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_TTsA0J7UfNkVyjp45G79Q,47,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
fWG9jG3aCxA7Dy7cwsxuvQ,52,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
yaFOgyvjHfytiBYCs4Q43w,14,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
x381VbHu4cUVKvos_SKKhQ,94,16,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
Mc88Dcm4iR4BEbVFA0x3zg,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
MWMaqb-PfiDDm5XVZk-zdQ,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YmwVfCuwD3cW7vh57BaH-Q,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FZ2T63p2enpFEpsYxcz_TA,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FrFDIPBzRbFVfanxG4wcNQ,98,7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
zfEuNOQCRUmBoduSmSRneg,139,38,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,5,0,0,0,11
n0f92bKHesemDwUh0w4hiw,150,31,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,0,1,1,0,0,0,6
YnuDFW0CPxetugr9Fm0HMw,194,53,0,0,0,0,1,0,1,0,1,0,0,2,2,1,0,3,1,0,0,1,0,1,12,7,0,0,0,2,0,0,0,0,1,2,0,0,0,15
0boKOhTTM3paeyo3ncl2ZQ,197,32,0,0,0,0,2,1,1,0,0,0,0,0,3,2,1,2,1,0,0,0,0,1,10,2,0,0,0,0,1,0,0,0,0,1,0,0,0,4
Fxdy2WZ6LAu_C5SPJpqApw,277,67,0,0,0,0,6,1,2,0,0,1,0,0,2,3,0,13,2,0,0,0,0,1,15,9,0,0,0,3,0,0,0,0,3,3,0,0,0,3
YCuGxnZvDl1JFROkMS3kwg,401,120,1,0,0,1,15,1,3,0,0,2,4,1,2,0,3,40,4,0,0,3,0,0,12,4,0,0,0,1,1,0,0,0,5,2,1,0,0,14
DPiSO_JKl7egO8m47fk-8g,425,95,0,0,0,0,4,1,1,0,0,0,2,0,7,2,0,22,4,0,0,0,0,0,24,5,0,0,0,3,2,0,0,0,3,3,0,0,0,12
GiIWtDUqYHIheAKT0zKs4g,107,23,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
zxOPrg0m51AxLaq5X_G8Jg,57,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11_G9BjW-FmWX0AZVQ5hsA,10,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24bxH8U1DRu1biUYaaEv8w,468,70,0,0,0,0,9,3,4,0,0,1,0,1,1,0,1,26,2,0,0,1,0,1,3,0,0,0,1,1,0,0,0,0,2,4,0,0,0,9
RYzWC7G9p53Qd_LcYWqOkA,122,22,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,1,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,1,2,0,0,0,3
hUGg28GWjFeeUet3aSNo3Q,146,27,0,0,0,0,2,0,1,0,0,0,0,0,2,3,0,6,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
BCCqkEEIALsVUP61EVzNjg,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y-4hnwqBal3zOS_IJy012A,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JzU3WY4xSMyt-BgQiOKAZw,105,21,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,3,1,0,0,0,2
LGbgmsRy_a1peMOkxHQylQ,142,19,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tgNUdQnbzQzq5tuy54FHZw,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P-5Ze1LN_KqrWBhha-kJTA,36,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
V12e8_WZax_54bBmtWNN8A,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gTYOsJcseqHnM-5zyp9RgQ,199,35,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,2,0,0,0,14
91E_lIBwGg5KRU5dcb7owA,145,37,0,0,0,0,3,1,3,0,0,1,0,1,5,0,3,2,1,0,0,0,0,0,7,2,0,0,0,1,0,0,0,0,1,4,0,0,0,2
gBp4VWxepuvX6aE4udx7aQ,66,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a9dNRK9qulD59jwIHbzllA,177,21,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,5,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,5
_VyWtqJe--wGA7o0ywMbRg,21,4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vfRN_p09Cd9q6bNGsliUwQ,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
REFJIGgslVmqU5Q-dUDEPg,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WeJhxB1Bi4J_KkXqlWEVgw,315,53,0,0,0,0,8,1,1,0,0,0,3,1,3,1,0,9,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,0,0,4,0,0,0,6
xFBGuUBWkC5E1OYzDJZnyA,38,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
zcpLu23eKPbZFWw6yfAQkA,195,31,0,0,0,0,3,0,4,0,0,1,1,1,2,0,0,4,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1
LptUcswBlIpNZ91f6pLITA,91,21,0,0,0,0,3,0,1,0,0,0,0,1,3,0,0,3,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3
pOO_rSj6kJGS5Aki2Fm58A,29,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO3SB9BfOzO_bNxJOGENvA,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Kcg4VcMuBjDtUXHimq4cpg,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tBjDPQosmCzZcAUpVIuoeQ,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hu5sqhjrfcKnXI7KKFLZdQ,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oFnXdnxLm1AlIj6wVtHHCA,102,12,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Nsv652wIkPy-WnyQW5IICw,20,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
RjEl9Frc_bp2ebSHVydpXw,38,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNE01ZJ4v3ACm55KFitC0A,141,24,0,1,0,0,6,1,0,0,0,0,2,0,0,0,0,6,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
dEu0f7-l4uotpJSlC_Jenw,108,25,0,0,0,0,1,0,1,0,0,0,0,2,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,2,0,0,0,4
LwJpEWhuzPLVDr9TbiM2dQ,99,10,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
zUAjpqZUTGl6ledOjbaO2w,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8DopBNIp7wrunbYnG8Exqw,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
zxN9ZL12J4YMvAaaWt5ATw,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dnCW90LL9WylhF6aWz-_5g,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q5FiKaXZMvbuHURMzVRrgQ,137,29,0,0,0,0,1,0,4,0,0,1,0,0,2,0,0,6,1,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,1,2,0,0,0,2
jpZb807d_l2MAwZ5Y4VivQ,200,17,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,2,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
XUpQRk8lt_xjamOUgtnung,143,30,0,0,0,0,7,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,8
ws4QmlJod1e4vWCEw-6XEA,32,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5
gLJykl0t-XtdFRjf4QezYQ,232,42,0,0,0,0,6,1,0,0,0,1,2,0,0,0,1,20,5,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
nZQVg3pBeQP_kku9f6l9PQ,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
nYrAfEiU9OiNzUJWXQodBA,153,24,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
EzRuZeWE94vam8sxg1pWtQ,105,23,0,0,0,0,2,0,4,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,1,0,0,0,0,4
1c6PESqBJ2EQrjIVZckOwQ,110,13,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
HaKhksuFqOkKNY2_AZvPuQ,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gRIoTIXGZ7jS0Ya17KMPrg,23,19,0,0,0,0,0,0,6,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1
2srQWS5ZRBucOJtcAqOAqA,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p915L72HheTfBVYWsSfCDg,347,56,1,0,0,0,5,2,2,0,0,0,0,0,1,3,1,8,3,0,0,0,0,0,14,1,0,1,0,2,0,0,0,0,2,2,0,0,0,8
RwGC9g343v0X2aIhLO7eKA,52,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3uFjkB4yofEbq8iLpDG1dw,14,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
zP-w41c1EaDYDXPWn6Icjw,23,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2wHpbGC_lZJhrcKgIPfR1Q,56,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0PLNUj1fHn6ANG4ASM8XOg,62,9,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
JksqB-XDaWvxIfhBPfLPSw,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0jFrTHMEyIlHX0i_185tnw,279,48,0,0,0,0,7,1,0,0,0,0,1,1,4,3,2,8,1,0,0,0,1,0,8,3,0,1,0,1,0,0,0,0,1,2,0,0,0,3
5CSb10ZhZB1CJ6OgC6mPSg,183,56,0,0,0,1,4,0,2,0,0,0,2,0,3,0,0,2,0,0,0,0,0,0,11,3,0,0,0,3,4,0,0,0,2,4,0,0,0,15
6b6WZkqrd1zsd1Tmkk2HHg,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yKDq7Ap7s509n-weyl3bXw,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
_dx-TZFpEiHBHVuB8m1_gg,56,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Kyet1R5mFfjAgPNLbgZmWQ,57,12,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
acaHnArsLgDMeeCgvp7cVQ,332,65,1,0,0,0,6,1,1,0,0,0,2,0,2,2,0,16,2,0,0,0,0,0,12,2,0,0,1,0,1,0,0,0,1,0,0,0,2,13
QLQILQrtJmPGxdi4vbdXQg,36,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
FdFnxz0rzyYLN1Pb_9Na6g,152,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PaJMhbvAv7NYY5MBCk4Q1w,45,13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aUoUZozadNfQJVYKdTHmJA,94,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
jOHO5wSRGOMGc-ZrBxt1cA,23,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ewFMsE_X1PcS09yuO6eklA,319,112,0,0,0,0,12,3,3,0,0,0,1,2,6,3,2,8,7,0,0,0,1,0,27,5,1,0,0,1,1,0,0,0,0,4,0,0,0,25
3daMYz7sP4-sokC46h8Nqw,194,48,0,0,0,0,2,0,0,0,0,0,1,0,4,2,1,16,2,0,0,0,0,0,5,4,0,0,0,1,0,0,0,0,1,0,0,0,1,8
MyuVJzBb0WYWUU2bOBBDrg,235,64,0,0,0,0,5,1,0,0,0,2,3,0,4,1,1,12,1,0,0,0,0,0,13,3,0,0,0,0,2,0,0,0,2,0,0,0,0,14
kJbD5YkXnLYw8cTP2s4cKA,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
vug3OAC3UpYqWR-obCzbsA,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
yfU-tGTDMdF6nKISzb25-g,44,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qTlS2_kJd4zdWwJdbvIrMA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LhoV1oaRXOm84v8rltyJtw,93,7,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pWbZzz3rh71NFA792W8aFg,167,49,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,2,6,0,0,0,14
3Lli3qgDmLsxi7ThC5n9Ug,35,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
IxGA06F8wui3bn2RRyTGxw,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1HYz4Vn54UagWCOU2rID-w,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k834md6xVWTHWQOMoF82Tg,52,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A14e9zdLakJ0X53OdwpS-w,88,16,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,8,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2K2Y06j-N92sj1GJpeo8Rg,51,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2
PGp6WaZz8OdhyTc6cUbTUw,81,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1
H7ZshMlsr0o8-QGOSpwg7w,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DvZT1s_FEwDid-6-WDGUzQ,94,23,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,3,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,2,0,0,0,3
6g-r_HCKg1gF5S8GUf8F_w,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k-ou6U8a_jTcN3aq9HvuRA,179,41,0,0,0,0,4,0,0,0,0,0,0,1,2,0,3,7,1,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,4,1,0,0,0,7
4Hr5s5H3afSVjukWZ2UWZw,69,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
_dGX1b0vzjl3tg0DxAmxGQ,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jw3S0sO21NPV6dyhfRqfDg,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5_TRAb8gbNbzMw__Cx3SuA,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HDETZyK82mB99xXQl2hsWw,70,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3
yrJlHOr0IHj9uctwWCca3w,105,8,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
43S0htWaqRErwiAc04GceQ,73,11,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
qGhMMO87oNA_dKZ5R0LEAg,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
rhSwg3EFZqOyOlYwb3Oaug,213,53,0,0,0,1,1,1,1,0,0,0,0,0,0,2,1,9,2,0,0,0,0,0,10,2,0,0,0,1,0,0,0,0,1,3,0,0,0,18
FckiBr0rL7Apg0qv6qHI0g,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FcPC8ZtJOHpdH27STUPSvQ,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
XtFhLvKV46H7a054X2_aFQ,34,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
