business_id,num_reviews,num_relationship_words,aunt,aunts,bae,bf,bff,boo,boss,boyfriend,brother,brothers,buddies,buddy,child,children,classmate,classmates,client,clients,colleague,colleagues,cousin,cousins,coworker,coworkers,dad,date,daughter,daughters,father,fiance,fiancee,flatmate,flatmates,friend,friends,gf,girlfriend,grandchild,grandchildren,grandfather,grandma,grandmother,grandpa,grandparents,housemate,housemates,husband,kid,kids,mom,mother,neighbor,neighbors,nephew,nephews,niece,nieces,pal,pals,parent,parents,partner,professor,professors,relationship,roommate,roommates,siblings,sister,sisters,son,sons,spouse,sweetheart,teacher,teachers,uncle,uncles,wife
EmJOkTKIwgm7QJbls7hN3w,859,187,1,0,0,3,0,0,3,10,2,0,0,2,0,1,0,0,0,0,5,6,1,1,3,4,3,5,8,0,1,2,0,0,0,30,23,1,3,0,0,0,0,1,0,0,0,0,30,0,1,4,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,18
DMC9ZMkDHNQmlhdPDmz-Cw,139,28,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,0,1,0,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3
kvXWN5kB7CEzmMCf557Xug,246,33,0,0,0,1,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
G61xj19TPnbzB7oQuoWTgQ,102,17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
LGZimmjxbfGwBHgPZCx5cQ,370,57,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,15,9,0,1,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5
MH15A8iP8JSQRTXvYfqi8w,536,117,0,1,0,1,0,1,1,11,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,5,1,0,4,0,0,0,25,10,2,0,0,0,0,0,1,0,0,0,0,18,0,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,7,2,1,0,0,0,0,0,7
hrvQyPfec2YqNk9ZknlYig,351,101,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,10,1,1,0,2,0,0,0,15,12,0,1,0,0,0,1,1,0,0,0,0,16,0,3,1,2,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,11
6WHkk0um6lc0N8EOyTvhEw,158,32,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,6,0,1,0,0,0,1,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
ZKT4K5aAhE3KC6xPG0phYw,109,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5
3ZVgig7uux9jVtEZna5NgA,446,95,0,0,0,2,1,0,0,11,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,4,4,0,0,0,0,0,0,7,10,0,3,0,0,0,0,0,0,0,0,0,24,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15
HjZBIkAliR8CgCT9G_g2KA,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YES12b8B0afEx-SWv-o1nw,390,46,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
j9-xoRo9U2ugRXJjWdmXmQ,129,24,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
q14kE_FYocXv9L4EEYzrzA,123,18,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
8IGgRKegd0H287W66X0BOw,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
5-nUL-_CTYIzya5WG7bf5A,448,51,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,12,5,2,0,0,0,0,0,0,0,0,0,0,7,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,6
SSdONoTe5UCJjfJ7ZsoMQg,139,33,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,6
PEnMU_He_qHoCfdoAKmjDQ,380,100,0,0,0,1,1,0,0,7,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,4,1,0,0,0,0,0,12,8,0,4,0,0,0,0,0,0,0,0,0,23,0,1,3,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,16
PPIqBapOuuBQtrCQ63ZJLw,196,40,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,7
5I0yJ_X7uyPmoJWzKRYDuA,570,116,0,0,0,3,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,1,0,0,27,22,0,9,0,0,0,0,0,0,0,0,0,11,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,1,1,0,0,0,0,0,0,10
J44x_m383C2GWtzj6xG1HA,99,34,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,11,4,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1
UTiXV-eKOgdxBi3ZhQdOlg,104,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KKB3Z3bLDTNY2hBFzuRNEg,300,66,0,0,0,2,1,0,0,4,1,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,1,2,0,2,0,0,0,0,0,17,7,0,4,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,6,0,1,0,1,0,0,0,0,0,1
C9sLyd2_w1H0Q5bF8obviQ,158,27,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
V6OToDLIwUllf1MbgWw-9w,500,100,0,0,0,1,0,0,0,11,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3,1,0,1,3,0,0,1,0,0,0,18,21,1,4,0,0,0,0,0,0,0,0,0,10,1,2,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,7
Q0RzVa5GexQ64xVuxlPRVg,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yukBZWV9tOdfdVoJYgiK4g,336,38,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
dYbJc9icG5TTG9SWUVk-oQ,71,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
LsNS77QoD4wauKgGeCfxPQ,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
VOmLKit1pu6d3zWqlg2GKQ,188,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3
knU6bqY-X9-P76WFhGHWDQ,412,64,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,1,0,0,0,10,7,0,6,0,0,0,0,1,0,0,0,0,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,6
cOo7OHZinS8hn5P_-tFVKA,24,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tDv2qG4N7PsYLN0QYuuaZQ,395,80,0,0,0,1,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,20,16,1,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
ZSvV5v6bPCsLcmWMKO2ejw,228,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,6,2,1,2,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
taeAsOzWZuJEaJS8bRoNZA,581,167,0,0,0,3,0,0,1,10,1,0,0,0,0,1,0,0,0,0,2,1,2,1,4,5,3,1,9,0,0,2,0,0,0,28,15,1,1,0,0,0,0,0,0,0,0,0,29,0,5,6,2,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,6,1,3,0,1,0,0,0,0,0,18
v3Bj4U3WMuol_VLJLQpvRQ,268,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3
Q0-4I-5mRmzld9OZNe6pdQ,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o-FCexj4vVOHLJFkaUqsNw,39,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z7BWg3Vm9YmhNp2WlDjE8Q,177,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Xs_w2-g7IRYYgfuZOyiQQg,36,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
W6P52hLE-ZJSwdxyslkrAQ,101,12,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
PX_xyQcEj1bnaec2oMwH2w,171,39,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,11,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
CzplV6UpIdABR5sRq8hjog,465,63,0,0,0,0,0,0,0,6,2,0,0,0,1,0,0,0,0,0,2,1,0,0,2,2,0,0,4,0,0,0,0,0,0,8,6,0,2,0,0,0,1,0,0,0,0,0,12,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3
bP6goJODwRnM3AVy45Kn9w,880,151,0,0,2,5,0,0,1,15,3,0,0,0,0,0,0,0,0,0,2,1,4,0,1,2,1,0,2,1,1,1,0,0,0,26,17,1,5,0,0,0,2,0,0,0,0,0,24,0,1,5,7,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,3,0,2,0,0,0,0,0,0,0,11
S9NvWyHUPsuYK7ObMV43pA,1640,315,2,0,0,11,0,1,0,28,6,1,0,0,0,3,0,0,0,0,3,1,4,0,3,0,2,2,7,0,0,3,1,0,0,70,49,2,8,0,0,0,0,0,0,0,0,0,34,1,1,5,6,1,0,1,0,0,0,0,0,0,4,6,0,0,0,0,0,0,10,0,4,0,2,0,0,0,0,0,33
te2WC1nqVWUTmOew3OkKXA,338,44,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,1,0,0,3,0,0,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,7
rbe6cBtApDk9YXDphP1XHg,180,40,0,0,0,1,0,0,0,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7,3,0,0,0,0,0,0,1,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
2cWFesrjo0ckh95l5OwThA,159,27,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,4
ugI9muWVKnskfG98aB2euw,543,114,0,0,0,0,0,0,0,8,3,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,12,2,1,1,0,0,0,24,12,1,3,0,0,0,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,13
pNeu6UYHCFj3lTB-rznDgg,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dSnKqXdlxhuQitG1nPHdmw,109,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
kjYJiyhQSBQalXJPMsiQXA,190,33,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3
CsnjsKb38lOD_M90gu0Wzw,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IdXHHEUH4ebcxdRxCo3JNw,540,164,0,0,0,3,1,0,0,15,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,2,0,0,0,0,0,0,41,22,3,6,0,0,0,0,2,0,0,0,0,20,0,0,5,1,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,19
YB7mBTPgHRSq_MGr2UQ1qA,367,81,0,0,0,3,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,22,13,2,2,0,1,0,1,0,0,0,0,0,11,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,5
g054fm9YT05YWuWtZlomzg,412,67,0,0,0,0,1,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,0,1,0,0,0,12,7,0,1,0,0,0,0,0,0,0,0,0,13,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,11
uSHEuUnh9d4kabRfskMYRw,292,66,1,0,0,2,0,1,0,6,1,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,1,2,5,0,0,0,0,0,0,6,6,2,2,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,5
syR56VDiJybRIPd4smA0dw,342,53,0,0,0,0,0,0,0,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0,1,0,0,0,14,5,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7
ERoYrBHNmTEEChY3RGaOGQ,709,174,0,0,0,3,0,0,0,21,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,11,0,0,2,0,0,0,30,11,1,3,0,0,0,2,0,0,0,0,0,23,0,5,10,3,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,8,0,6,2,1,0,0,0,0,0,16
Ln-8CbKGZGmF-GCqMoMcpA,1236,223,0,0,0,2,0,0,0,19,3,0,0,1,1,1,0,1,0,0,0,1,0,0,4,4,0,5,4,0,0,1,0,0,0,57,45,1,7,0,1,0,0,0,0,0,0,0,33,0,3,4,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,10
WZQqj6bpVPIlOW-oTItmZg,79,36,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,0,0,0,1
wKZG12fknq8L7Lq68N_WcQ,300,54,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,7,8,1,4,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3
