business_id,num_reviews,num_relationship_words,aunt,bff,boo,boss,boyfriend,brother,child,classmate,client,cousin,coworker,date,daughter,father,fiancee,friend,girlfriend,grandchild,grandfather,grandmother,grandparents,housemate,husband,mother,neighbor,nephew,niece,parent,partner,professor,relationship,siblings,sister,son,spouse,teacher,uncle,wife
75HV-KqCtn_oHeiLiGlO_w,397,76,0,0,0,0,9,2,0,0,0,0,0,1,2,1,1,23,2,0,0,0,0,1,19,3,0,0,0,0,3,1,0,0,1,0,0,0,0,7
y6Cyi8nSkqCWxZoKoU2Agw,107,8,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
J8Ha6yIvGoU-E31jnCq7Ew,1100,253,0,0,0,0,38,1,0,0,0,0,0,8,1,3,5,52,14,0,1,1,0,1,65,10,0,0,0,4,9,0,0,0,8,1,1,0,0,30
YZs1gNSh_sN8JmN_nrpxeA,2938,333,0,0,0,3,34,10,8,1,0,4,7,0,10,5,3,99,10,0,0,1,0,1,64,14,0,1,1,4,2,0,0,0,5,11,0,0,1,34
vS6_3-vp3vxYcxSTir9GYw,355,83,0,0,0,2,6,0,0,0,0,1,1,0,1,0,2,25,5,0,0,0,0,0,22,9,0,0,0,0,1,0,0,0,5,0,0,0,0,3
OlB0841vj4V7Wje5tTtLWA,577,114,0,0,0,0,15,1,1,0,0,0,4,7,3,2,3,24,5,0,0,0,0,0,26,6,0,0,0,0,1,0,0,0,5,1,0,0,0,10
0yl8_iGgj2wNCT43-7WPZA,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_jYt69Zx1SUo_V9z0m7Ljg,654,127,0,0,1,0,15,1,3,0,0,0,1,3,5,2,2,10,4,0,0,1,0,1,35,2,1,0,0,0,2,0,0,0,6,6,1,0,0,25
AFhbVnKpqV4CZYkM3hfEIQ,19,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qWOE4Cxlxm3hSwykOcOpjA,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2hPkrbzphCtP_e2neIyBPg,645,170,0,0,0,0,16,0,10,0,0,0,4,3,5,4,1,27,3,0,0,0,0,0,40,5,1,0,0,4,2,0,0,0,4,5,1,0,0,35
8gkn6ZKsxdbX2CRZ33UTcQ,145,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
TnRcGRybKUR5phkN7Es3jQ,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IbuSlumTCNSD-ohMVHfWUA,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mJyvX1Hg9fsrBUgs6gfrig,37,19,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,8,0,0,0,1
ZLd5EDQkSnAPX8eMRwEsHQ,108,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1
aM-FPdJicti_TzymjW3Usg,303,65,0,0,0,0,16,0,0,0,0,0,1,0,0,2,0,20,6,0,0,2,0,1,7,3,0,0,1,1,1,0,0,0,0,1,0,0,0,3
La_xmePMtWwjxKUqbGvqGQ,191,69,0,1,0,0,7,3,0,0,0,0,2,1,1,1,1,10,3,0,0,0,0,1,17,2,0,0,0,4,2,0,1,0,0,1,0,0,0,11
Pkp824mx2LL93TqKOdfMyQ,81,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cVACy3wFAHpjnK2Yi5Y9NQ,355,53,0,0,0,0,1,0,3,1,0,0,0,0,8,0,0,15,5,0,1,0,0,0,6,7,1,0,0,0,0,0,0,0,2,3,0,0,0,0
ztlyPlnY5rEh3dM6-kN8BQ,32,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
1diwr6ycCvtBXR5vmnmNGg,250,50,1,0,0,1,4,1,3,0,0,0,0,1,4,1,1,3,2,0,0,0,0,0,14,3,0,0,0,0,1,0,0,0,1,2,0,0,0,7
Z4CPbD4a-cR4JR8CH_c3PQ,314,38,0,0,0,0,5,0,2,0,0,1,0,0,2,1,0,13,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
FQALxQa69loeORgzbIBBmw,141,19,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
pc1PkDBggUSNU73jONdqHw,537,148,1,0,0,2,12,2,4,0,0,1,2,0,3,5,2,33,2,0,1,3,0,2,24,10,0,1,0,2,3,0,0,0,6,8,0,0,0,19
J2NLhn_nMK4zeksEr6EE6Q,79,16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4THc7ojs6ppNHKhLl74www,659,111,0,0,0,0,17,2,1,0,0,2,3,0,5,2,2,17,2,0,0,0,0,0,28,8,0,0,0,2,1,0,0,0,4,1,0,0,0,14
AcTlqFU_f2PtiKqRblOY-A,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZfKHogPGqQpzgNFSFjfICw,68,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xaTGgwLwFGopzr1VlpBuBw,182,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GCgnLwwI4b9cOee-vtK1aQ,140,21,0,0,0,0,1,0,6,0,0,0,1,0,2,0,0,6,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39vR4dh70QwBqoY-QvLn_Q,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
v1UzkU8lEWdjxq8byWFOKg,2295,283,1,0,0,3,33,8,13,0,3,5,5,1,6,4,2,66,8,0,0,4,0,0,55,13,1,1,2,2,1,0,0,0,5,7,0,0,0,34
C2Sq5A2g7a56wwiqrQ0ucA,209,40,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,18,2,0,0,1,0,2,5,1,0,1,0,2,0,0,0,0,1,0,0,0,1,2
ET8UBvtSSdhkvC_T5drQzg,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3dfOi4l_bIJpAjEMrKjKKg,51,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Id7w_CCXqh7x1lC3U1-S5w,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7CXy5h3u_aWsK9qov6B4rg,539,95,0,0,0,0,17,0,6,0,0,0,0,0,2,1,2,30,0,0,0,0,0,0,11,5,2,0,0,2,2,0,0,1,2,5,0,0,0,7
Y9LMFIowbOKa6N4F2ITCug,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZcAHn0FjdeyxGVO_HRLXEw,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uM9ppJ8GEanIoNCocEAlPw,72,8,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
EwUahd4SYKdPH1p1Cpe5fg,517,141,0,0,1,0,24,1,1,0,0,0,2,2,4,4,2,42,6,0,0,0,0,2,23,3,0,0,0,6,2,0,0,0,5,3,0,0,0,8
uv1Fl6F7I9KRONRCg2pKpQ,116,20,0,0,0,1,4,2,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2
2faLQhuvFdk-fHAg9lWXeA,229,32,0,0,0,0,5,0,0,0,0,0,1,0,1,2,0,9,2,0,0,0,0,0,5,0,0,1,0,1,1,0,1,0,0,1,0,0,0,2
X7fLdR3A_0hJCBqv3-7O-A,421,104,0,0,0,0,6,0,1,0,0,0,0,4,3,3,0,8,3,0,0,1,0,0,36,2,0,0,0,4,2,0,0,0,6,3,0,0,0,22
i1GWpxJ1Phm2awhVaTkouA,341,78,0,0,0,0,16,0,0,0,0,1,0,3,1,0,1,11,0,0,0,0,1,0,25,2,0,0,0,1,1,0,0,0,2,1,0,0,0,12
y5MLZak3tLfiotCHY503bA,19,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mrABhBpFvXTFrLiLiz286g,156,21,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
eZE0FdYB9rUvbuPS4fNyYA,618,106,0,0,1,0,9,1,0,0,1,0,2,0,4,0,0,34,7,0,0,0,0,1,14,5,0,0,0,2,3,0,0,0,3,3,0,0,0,16
C0d5kzUx6C19mLcxQyhxCA,414,68,0,0,1,0,9,1,4,0,0,0,0,2,2,1,0,20,6,0,0,0,0,0,11,2,1,1,0,0,0,0,0,0,0,3,0,0,0,4
qjI4sbA1xa8B9F81LTHgmA,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jREzLrIEkc4jQKLfYMJ0gg,2271,524,1,1,0,2,68,4,3,0,0,0,5,10,9,15,10,180,11,0,0,2,0,2,92,15,0,0,3,9,10,1,0,0,17,6,0,0,0,48
gE9F2Xay3rCkynq54-e4PQ,128,22,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
zmpEVqsbCUO1aXStxHkSVA,367,30,0,0,0,0,2,0,2,0,0,0,0,0,4,1,1,6,1,0,0,0,0,0,4,2,1,0,0,2,0,0,0,0,0,1,0,0,1,2
QLQtO7YozohpjDZijLp-6w,57,10,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Z-URyf2TJT1Ay-Sp1cVGOw,334,30,0,0,0,0,5,1,1,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,9,0,0,0,1,2,1,0,0,0,0,0,1,0,0,3
vJUTrk0-nm7JbNzPVcPo4A,214,27,0,0,0,0,3,0,1,0,0,0,2,1,0,1,0,6,1,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6cTKf8FQmizCx6KMIjS6OQ,350,90,0,0,0,0,6,3,3,0,2,0,0,0,0,0,0,18,1,0,0,0,0,1,24,8,0,2,0,0,1,0,0,0,3,4,0,0,1,13
DEvRYEetOQCRIXtV4_EqEw,193,25,0,0,0,0,2,0,0,0,1,0,1,0,3,0,1,4,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0
9rAVU8KbnQrnzalr8-6M8Q,32,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nXIlP8mRlw14-wLeqAccGQ,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c44LnYVPgraqzxw8dHiiAQ,188,39,0,0,0,0,1,0,2,0,0,0,0,0,1,2,2,3,2,0,0,0,0,0,10,2,0,0,0,1,0,0,0,0,2,3,0,0,0,8
dQ80ktWSRj5UIk96bRUmWw,511,80,0,0,0,0,6,2,2,0,0,0,3,3,4,2,0,14,3,0,0,1,0,0,23,4,0,0,0,1,1,0,0,0,2,2,0,0,0,7
F6b_O4-wtd3956YOvAoerg,240,45,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,1,1,0,0,1,6
gzZ1DoMF_33RGKRjFrQlfg,30,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
owPn7z9gvHp_UMWetZ67Yg,101,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kFBi5h--4rE0U2S8ZYqDyw,40,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
oug5bLTWP_YTtj1C3_X6Xw,1446,344,0,1,1,0,50,7,16,0,0,3,3,2,17,1,6,100,10,0,0,0,1,0,52,11,0,0,1,1,1,0,0,0,9,19,0,0,0,32
LPYACwYAeHJdQIpxEtJYvw,620,125,0,0,0,1,10,1,1,0,0,0,0,1,3,2,0,38,9,0,0,0,0,1,19,7,1,0,1,1,4,0,0,0,2,4,2,0,0,17
YULq0lF0zYgWC0ykb66rDw,221,18,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,5,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
khghDJpPqW5hG4IXr8sF4A,153,25,0,0,0,0,1,0,5,0,1,0,0,0,5,1,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
1p2bfq4k-tY8Ea9JuolUmw,81,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
vTxcvRWmAjm-K_c4FpX96Q,133,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g-6qv5f2Y4mVrsDD3JRkuQ,472,126,0,0,0,0,10,5,6,0,0,0,2,2,3,3,3,31,3,0,0,1,0,0,24,11,0,1,0,5,1,0,0,0,2,4,0,0,0,9
TP0_HnsbEzhz6gMj9iyTFA,183,18,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
nZp5jaUan2bkNO1365XKsA,78,11,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
pGhJFbQ41go-aCrKrI7P0g,22,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HJisBzwgGpCZu0ZkO8LFzA,419,71,0,0,0,1,6,2,6,0,0,1,1,1,5,2,0,13,3,0,0,0,0,1,7,4,0,0,1,1,1,0,0,0,1,3,0,0,0,11
PuQLiaKaYWZh_KqesKI1sw,109,13,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Oj0dSJ9oL1jqf6Ud6cOYkA,1094,311,2,0,0,2,32,5,3,0,1,2,8,3,18,7,3,51,8,0,0,4,0,0,59,19,0,0,0,13,4,0,0,0,8,7,0,0,1,51
Fbe8Fv8WcvA7kf7kGOJNXQ,38,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mYTArbAmnlHeqhvB-UcOjw,51,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P2bibaW6DSwnCpjVXbsZQQ,158,24,0,0,0,0,0,1,4,0,0,0,3,0,0,1,0,4,1,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3
mGVVbBW0e6NVyNxHRstz_w,165,23,0,0,0,0,3,0,2,0,1,0,0,0,2,0,1,4,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2
8-c3inSFv8exF0pgCSLRNQ,33,12,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,1
Z6OgD6iVZgPI18ApbMZo0g,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nhw7on5kevbomM-GzRXy_A,110,16,0,0,0,0,1,0,4,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
qmGfleuGnD7DpOx6yzzlbw,183,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
R56JOBCP1V12ecM7VScZyA,68,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ulHFOJQ0RSj6EVtyFppiFw,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E9ysHn296GgE9KJg88t83w,65,9,0,0,0,0,2,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
XX8p5rWG4tNh9HttKpFJNw,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_HjtaT4TMHwOoGG_pZmk1A,198,17,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
_Rrpjd7Z7isi8QFAv3kQ2g,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
rq1fJnPz6cKaowlSuRvWTg,117,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
-1ShItlulHnBsoOQWnblzw,74,7,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEfjH-T30yTvXssJLjcrlA,98,12,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4
8tCfXqP2YIUNPQP5EjSrBw,15,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0
gcAXWYT_yoJCE5cAAeaHxQ,211,82,0,0,1,0,7,1,0,0,0,0,0,0,3,4,2,12,2,0,0,0,0,0,24,7,0,0,0,2,0,0,0,1,1,2,0,0,0,13
RxtdPShCT92DszLYAxlBfw,11,5,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
W-vmx7fKenv6GX-lVhCXbg,859,98,0,0,0,0,16,6,2,0,0,1,0,0,1,2,1,36,5,0,0,0,0,0,15,2,0,0,1,1,1,0,0,0,3,0,0,0,0,5
_rt-Z934kfFzgG19nTrIcQ,436,93,0,0,0,0,10,0,1,0,0,0,2,2,2,0,1,37,1,0,0,0,0,0,15,3,0,0,0,2,2,0,0,0,2,1,1,0,0,11
gzQ83e8HrucetrB7qO-xWA,17,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEh3efWSOIzd8BvuW-X4-g,765,162,1,0,0,0,17,2,4,0,0,0,0,0,9,2,2,37,9,0,0,0,0,1,32,11,0,0,0,3,5,0,0,0,3,4,0,0,0,20
67w0M7LneP7STSN-_c263g,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IRI9h7eWyy_y5jIktUeIlg,39,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
azX1NmrF1GCmXobaMmj3KA,143,13,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eOnMGfoj3YOxGPDjrDE-sg,53,8,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
qDyZQ6mT1JajQ7_Yj7PeLw,722,138,0,1,0,0,18,3,4,0,0,1,2,1,6,1,2,43,8,0,0,0,0,0,23,2,0,0,1,1,4,0,0,0,4,4,0,0,0,9
C6QvZLrdEcw3YhKFekFYCw,504,45,0,0,0,0,1,0,4,0,0,0,0,0,4,1,2,7,1,0,0,0,0,1,7,1,3,0,1,1,0,0,1,0,0,4,0,0,0,6
NC3ZgMEAHpyiq3h0lYj80Q,191,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ZEEDCAxJ71X-BT-Azk1VDA,24,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
vzSXdDYtnm_F_x1hY2UVVw,403,82,0,0,0,0,8,1,1,0,0,0,1,0,3,3,0,20,2,0,0,4,1,0,15,10,0,0,1,3,2,0,0,0,2,1,0,0,0,4
7b7OOWYTm6bAzbFEWbV5Cg,479,65,0,0,0,1,4,1,2,0,1,1,3,1,5,0,1,22,2,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,1,3,0,0,0,4
9vICKr25A3YG88Zr1wxDiQ,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EuvHJV3rhRQB8LIEEbWxGA,66,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
gdfPzPxxNNGCJKJzL5RsoA,210,24,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,8,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1
ct_CuH0qR-YBr6eL-yq7lw,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
